2017/04/28 15:56:48.9281(dryAlignProcess)GENERIC_MESSAGE,VOLTAGE_LEFT
Raw Data
    0.005,    0.025,0.0475311,
     0.01,    0.025,0.0466156,
    0.015,    0.025,0.0460815,
     0.02,    0.025,0.0462341,
    0.025,    0.025,0.0442505,
     0.03,    0.025,0.0448608,
    0.035,    0.025,0.0440979,
     0.04,    0.025,0.0470734,
    0.045,    0.025,0.0499725,
    -0.05,     0.03,0.0569153,
   -0.045,     0.03,0.0554657,
    -0.04,     0.03,0.0563049,
   -0.035,     0.03,0.0553131,
    -0.03,     0.03,0.0527954,
   -0.025,     0.03,0.0511169,
    -0.02,     0.03,0.0468445,
   -0.015,     0.03,0.0508118,
    -0.01,     0.03,0.0534821,
   -0.005,     0.03,0.0497437,
-6.93889E-18,        0.03,   0.0482178,
    0.005,     0.03,0.0473785,
     0.01,     0.03,0.0444794,
   0.015,    0.03,0.045166,
     0.02,     0.03,0.0463104,
    0.025,     0.03,0.0444031,
     0.03,     0.03,0.0457001,
    0.035,     0.03,0.0439453,
     0.04,     0.03,0.0466919,
    0.045,     0.03,0.0493622,
    -0.05,    0.035,0.0559998,
   -0.045,    0.035,0.0572968,
    -0.04,    0.035,0.0543213,
   -0.035,    0.035,0.0537109,
    -0.03,    0.035,0.0508118,
   -0.025,    0.035,0.0499725,
    -0.02,    0.035,0.0453186,
   -0.015,    0.035,0.0486755,
    -0.01,    0.035,0.0527954,
   -0.005,    0.035,0.0502777,
-6.93889E-18,       0.035,   0.0478363,
    0.005,    0.035,0.0479126,
     0.01,    0.035,0.0453949,
    0.015,    0.035,0.0469208,
     0.02,    0.035,0.0450134,
    0.025,    0.035,0.0447845,
    0.03,   0.035,0.044632,
    0.035,    0.035,0.0479126,
     0.04,    0.035,0.0470734,
    0.045,    0.035,0.0508881,
    -0.05,     0.04,0.0553894,
   -0.045,     0.04,0.0553894,
    -0.04,     0.04,0.0532532,
   -0.035,     0.04,0.0559998,
    -0.03,     0.04,0.0539398,
   -0.025,     0.04,0.0481415,
    -0.02,     0.04,0.0463867,
   -0.015,     0.04,0.0502014,
    -0.01,     0.04,0.0508118,
   -0.005,     0.04,0.0517273,
-6.93889E-18,        0.04,   0.0504303,
   0.005,    0.04,0.045929,
     0.01,     0.04,0.0453949,
    0.015,     0.04,0.0461578,
     0.02,     0.04,0.0450897,
    0.025,     0.04,0.0453186,
     0.03,     0.04,0.0450897,
    0.035,     0.04,0.0463104,
     0.04,     0.04,0.0448608,
    0.045,     0.04,0.0494385,
    -0.05,    0.045,0.0554657,
   -0.045,    0.045,0.0561523,
    -0.04,    0.045,0.0540924,
   -0.035,    0.045,0.0554657,
    -0.03,    0.045,0.0533295,
   -0.025,    0.045,0.0486755,
    -0.02,    0.045,0.0476837,
   -0.015,    0.045,0.0489044,
    -0.01,    0.045,0.0535583,
   -0.005,    0.045,0.0510406,
-6.93889E-18,       0.045,   0.0476837,
    0.005,    0.045,0.0452423,
     0.01,    0.045,0.0456238,
    0.015,    0.045,0.0452423,
     0.02,    0.045,0.0448608,
   0.025,   0.045,0.046463,
    0.03,   0.045,0.045166,
   0.035,   0.045,0.044632,
     0.04,    0.045,0.0458527,
    0.045,    0.045,0.0489044,
    -0.05,    -0.05,0.0675201,
   -0.045,    -0.05,0.0687408,
   -0.04,   -0.05,0.067749,
   -0.035,    -0.05,0.0701904,
    -0.03,    -0.05,0.0647736,
   -0.025,    -0.05,0.0609589,
    -0.02,    -0.05,0.0603485,
   -0.015,    -0.05,0.0629425,
    -0.01,    -0.05,0.0666809,
   -0.005,    -0.05,0.0615692,
-6.93889E-18,       -0.05,   0.0618744,
    0.005,    -0.05,0.0588989,
     0.01,    -0.05,0.0578308,
    0.015,    -0.05,0.0592041,
     0.02,    -0.05,0.0579071,
    0.025,    -0.05,0.0582886,
     0.03,    -0.05,0.0576782,
    0.035,    -0.05,0.0576019,
     0.04,    -0.05,0.0580597,
    0.045,    -0.05,0.0585938,
    -0.05,   -0.045,0.0658417,
   -0.045,   -0.045,0.0696564,
    -0.04,   -0.045,0.0661469,
   -0.035,   -0.045,0.0679779,
    -0.03,   -0.045,0.0643158,
   -0.025,   -0.045,0.0613403,
    -0.02,   -0.045,0.0605011,
   -0.015,   -0.045,0.0666046,
    -0.01,   -0.045,0.0669861,
   -0.005,   -0.045,0.0632477,
-6.93889E-18,      -0.045,    0.059967,
    0.005,   -0.045,0.0598145,
   0.01, -0.045,0.05867,
    0.015,   -0.045,0.0585175,
    0.02,  -0.045,0.057373,
    0.025,   -0.045,0.0576782,
     0.03,   -0.045,0.0575256,
   0.035,  -0.045,0.056839,
     0.04,   -0.045,0.0582123,
    0.045,   -0.045,0.0615692,
    -0.05,    -0.04,0.0701904,
   -0.045,    -0.04,0.0676727,
    -0.04,    -0.04,0.0679016,
   -0.035,    -0.04,0.0666809,
    -0.03,    -0.04,0.0644684,
   -0.025,    -0.04,0.0601959,
   -0.02,   -0.04,0.061264,
   -0.015,    -0.04,0.0639343,
    -0.01,    -0.04,0.0649261,
   -0.005,    -0.04,0.0608826,
-6.93889E-18,       -0.04,   0.0595093,
    0.005,    -0.04,0.0583649,
     0.01,    -0.04,0.0572205,
    0.015,    -0.04,0.0582123,
    0.02,   -0.04,0.057373,
   0.025,   -0.04,0.055542,
     0.03,    -0.04,0.0567627,
    0.035,    -0.04,0.0563812,
     0.04,    -0.04,0.0588226,
    0.045,    -0.04,0.0621033,
    -0.05,   -0.035,0.0692749,
   -0.045,   -0.035,0.0675201,
    -0.04,   -0.035,0.0665283,
   -0.035,   -0.035,0.0674438,
   -0.03,  -0.035,0.064621,
   -0.025,   -0.035,0.0604248,
    -0.02,   -0.035,0.0595856,
  -0.015,  -0.035,0.062027,
    -0.01,   -0.035,0.0663757,
   -0.005,   -0.035,0.0630188,
-6.93889E-18,      -0.035,   0.0593567,
    0.005,   -0.035,0.0572968,
     0.01,   -0.035,0.0561523,
    0.015,   -0.035,0.0564575,
     0.02,   -0.035,0.0570679,
    0.025,   -0.035,0.0563812,
     0.03,   -0.035,0.0563812,
    0.035,   -0.035,0.0563812,
     0.04,   -0.035,0.0597382,
    0.045,   -0.035,0.0628662,
    -0.05,    -0.03,0.0672913,
  -0.045,   -0.03,0.069046,
    -0.04,    -0.03,0.0666809,
   -0.035,    -0.03,0.0667572,
    -0.03,    -0.03,0.0628662,
   -0.025,    -0.03,0.0602722,
   -0.02,   -0.03,0.059967,
   -0.015,    -0.03,0.0614166,
   -0.01,   -0.03,0.064621,
   -0.005,    -0.03,0.0611877,
-6.93889E-18,       -0.03,   0.0569916,
    0.005,    -0.03,0.0579834,
     0.01,    -0.03,0.0566101,
    0.015,    -0.03,0.0567627,
     0.02,    -0.03,0.0563812,
    0.025,    -0.03,0.0572205,
     0.03,    -0.03,0.0576019,
    0.035,    -0.03,0.0566101,
     0.04,    -0.03,0.0601196,
   0.045,   -0.03,0.065918,
    -0.05,   -0.025,0.0670624,
   -0.045,   -0.025,0.0679016,
   -0.04,  -0.025,0.065918,
   -0.035,   -0.025,0.0665283,
    -0.03,   -0.025,0.0637817,
   -0.025,   -0.025,0.0616455,
    -0.02,   -0.025,0.0595093,
   -0.015,   -0.025,0.0609589,
    -0.01,   -0.025,0.0650024,
   -0.005,   -0.025,0.0615692,
-6.93889E-18,      -0.025,    0.058136,
    0.005,   -0.025,0.0552368,
     0.01,   -0.025,0.0563049,
    0.015,   -0.025,0.0565338,
     0.02,   -0.025,0.0531006,
    0.025,   -0.025,0.0561523,
     0.03,   -0.025,0.0554657,
    0.035,   -0.025,0.0514984,
     0.04,   -0.025,0.0559998,
    0.045,   -0.025,0.0610352,
    -0.05,    -0.02,0.0645447,
   -0.045,    -0.02,0.0656128,
    -0.04,    -0.02,0.0635529,
  -0.035,   -0.02,0.063858,
    -0.03,    -0.02,0.0605774,
   -0.025,    -0.02,0.0566864,
    -0.02,    -0.02,0.0576019,
   -0.015,    -0.02,0.0600433,
    -0.01,    -0.02,0.0628662,
   -0.005,    -0.02,0.0618744,
-6.93889E-18,       -0.02,    0.056839,
    0.005,    -0.02,0.0572968,
     0.01,    -0.02,0.0563049,
    0.015,    -0.02,0.0543976,
     0.02,    -0.02,0.0537109,
    0.025,    -0.02,0.0556946,
     0.03,    -0.02,0.0533295,
    0.035,    -0.02,0.0550842,
     0.04,    -0.02,0.0558472,
    0.045,    -0.02,0.0561523,
    -0.05,   -0.015,0.0663757,
   -0.045,   -0.015,0.0656891,
    -0.04,   -0.015,0.0653076,
   -0.035,   -0.015,0.0648499,
    -0.03,   -0.015,0.0626373,
   -0.025,   -0.015,0.0556183,
  -0.02, -0.015,0.05867,
   -0.015,   -0.015,0.0596619,
    -0.01,   -0.015,0.0636292,
   -0.005,   -0.015,0.0583649,
-6.93889E-18,      -0.015,   0.0543976,
    0.005,   -0.015,0.0524902,
     0.01,   -0.015,0.0553131,
    0.015,   -0.015,0.0544739,
     0.02,   -0.015,0.0519562,
    0.025,   -0.015,0.0532532,
     0.03,   -0.015,0.0539398,
    0.035,   -0.015,0.0543976,
     0.04,   -0.015,0.0530243,
    0.045,   -0.015,0.0579071,
    -0.05,    -0.01,0.0669861,
   -0.045,    -0.01,0.0635529,
    -0.04,    -0.01,0.0646973,
   -0.035,    -0.01,0.0643921,
   -0.03,   -0.01,0.057373,
   -0.025,    -0.01,0.0577545,
    -0.02,    -0.01,0.0569153,
   -0.015,    -0.01,0.0579834,
    -0.01,    -0.01,0.0637054,
  -0.005,   -0.01,0.057373,
-6.93889E-18,       -0.01,   0.0550079,
    0.005,    -0.01,0.0537109,
     0.01,    -0.01,0.0550079,
    0.015,    -0.01,0.0533295,
     0.02,    -0.01,0.0513458,
   0.025,   -0.01,0.051651,
     0.03,    -0.01,0.0531006,
    0.035,    -0.01,0.0524902,
     0.04,    -0.01,0.0534821,
    0.045,    -0.01,0.0576782,
    -0.05,   -0.005,0.0635529,
  -0.045,  -0.005,0.063324,
    -0.04,   -0.005,0.0634003,
   -0.035,   -0.005,0.0634003,
    -0.03,   -0.005,0.0605011,
   -0.025,   -0.005,0.0571442,
    -0.02,   -0.005,0.0565338,
   -0.015,   -0.005,0.0585938,
    -0.01,   -0.005,0.0640106,
   -0.005,   -0.005,0.0569153,
-6.93889E-18,      -0.005,   0.0553894,
    0.005,   -0.005,0.0524902,
     0.01,   -0.005,0.0521851,
    0.015,   -0.005,0.0523376,
     0.02,   -0.005,0.0528717,
    0.025,   -0.005,0.0502014,
     0.03,   -0.005,0.0538635,
    0.035,   -0.005,0.0527954,
    0.04,  -0.005,0.056839,
    0.045,   -0.005,0.0596619,
       -0.05,-6.93889E-18,   0.0641632,
      -0.045,-6.93889E-18,   0.0627899,
       -0.04,-6.93889E-18,   0.0627136,
      -0.035,-6.93889E-18,   0.0608826,
       -0.03,-6.93889E-18,   0.0583649,
      -0.025,-6.93889E-18,   0.0552368,
       -0.02,-6.93889E-18,    0.056839,
      -0.015,-6.93889E-18,   0.0592041,
       -0.01,-6.93889E-18,   0.0618744,
      -0.005,-6.93889E-18,   0.0589752,
-6.93889E-18,-6.93889E-18,   0.0519562,
       0.005,-6.93889E-18,   0.0523376,
        0.01,-6.93889E-18,   0.0519562,
       0.015,-6.93889E-18,   0.0525665,
        0.02,-6.93889E-18,    0.052948,
       0.025,-6.93889E-18,   0.0533295,
        0.03,-6.93889E-18,   0.0511169,
       0.035,-6.93889E-18,   0.0520325,
        0.04,-6.93889E-18,   0.0540924,
       0.045,-6.93889E-18,   0.0572205,
    -0.05,    0.005,0.0634766,
   -0.045,    0.005,0.0641632,
    -0.04,    0.005,0.0614929,
   -0.035,    0.005,0.0614929,
    -0.03,    0.005,0.0598907,
   -0.025,    0.005,0.0569916,
    -0.02,    0.005,0.0524139,
   -0.015,    0.005,0.0579071,
    -0.01,    0.005,0.0605011,
   -0.005,    0.005,0.0559998,
-6.93889E-18,       0.005,    0.054245,
    0.005,    0.005,0.0519562,
     0.01,    0.005,0.0518036,
    0.015,    0.005,0.0518799,
     0.02,    0.005,0.0515747,
    0.025,    0.005,0.0505829,
     0.03,    0.005,0.0502014,
    0.035,    0.005,0.0514984,
     0.04,    0.005,0.0534058,
    0.045,    0.005,0.0552368,
    -0.05,     0.01,0.0619507,
   -0.045,     0.01,0.0634766,
    -0.04,     0.01,0.0614166,
  -0.035,    0.01,0.063324,
    -0.03,     0.01,0.0589752,
   -0.025,     0.01,0.0567627,
    -0.02,     0.01,0.0534058,
  -0.015,    0.01,0.056839,
    -0.01,     0.01,0.0605011,
   -0.005,     0.01,0.0578308,
-6.93889E-18,        0.01,   0.0525665,
    0.005,     0.01,0.0530243,
     0.01,     0.01,0.0531006,
    0.015,     0.01,0.0518799,
     0.02,     0.01,0.0506592,
    0.025,     0.01,0.0509644,
     0.03,     0.01,0.0521851,
    0.035,     0.01,0.0506592,
     0.04,     0.01,0.0537109,
    0.045,     0.01,0.0569916,
    -0.05,    0.015,0.0614166,
   -0.045,    0.015,0.0643158,
    -0.04,    0.015,0.0635529,
   -0.035,    0.015,0.0637054,
    -0.03,    0.015,0.0591278,
   -0.025,    0.015,0.0548553,
    -0.02,    0.015,0.0559998,
   -0.015,    0.015,0.0589752,
    -0.01,    0.015,0.0602722,
   -0.005,    0.015,0.0588989,
-6.93889E-18,       0.015,   0.0534821,
    0.005,    0.015,0.0531006,
     0.01,    0.015,0.0533295,
    0.015,    0.015,0.0509644,
     0.02,    0.015,0.0522614,
   0.025,   0.015,0.051651,
     0.03,    0.015,0.0505066,
    0.035,    0.015,0.0502777,
     0.04,    0.015,0.0535583,
    0.045,    0.015,0.0580597,
    -0.05,     0.02,0.0652313,
   -0.045,     0.02,0.0637817,
    -0.04,     0.02,0.0660706,
   -0.035,     0.02,0.0628662,
    -0.03,     0.02,0.0591278,
   -0.025,     0.02,0.0559998,
    -0.02,     0.02,0.0564575,
   -0.015,     0.02,0.0563812,
    -0.01,     0.02,0.0623322,
  -0.005,    0.02,0.056076,
-6.93889E-18,        0.02,   0.0546265,
    0.005,     0.02,0.0531006,
     0.01,     0.02,0.0527954,
    0.015,     0.02,0.0493622,
     0.02,     0.02,0.0523376,
   0.025,    0.02,0.050354,
     0.03,     0.02,0.0506592,
    0.035,     0.02,0.0504303,
     0.04,     0.02,0.0541687,
    0.045,     0.02,0.0575256,
    -0.05,    0.025,0.0630951,
   -0.045,    0.025,0.0624847,
    -0.04,    0.025,0.0622559,
   -0.035,    0.025,0.0617981,
  -0.03,  0.025,0.06073,
   -0.025,    0.025,0.0553131,
    -0.02,    0.025,0.0527191,
   -0.015,    0.025,0.0563049,
    -0.01,    0.025,0.0602722,
   -0.005,    0.025,0.0556946,
-6.93889E-18,       0.025,   0.0533295,
   0.005,   0.025,0.051651,
     0.01,    0.025,0.0526428,
    0.015,    0.025,0.0514984,
     0.02,    0.025,0.0533295,
    0.025,    0.025,0.0515747,
     0.03,    0.025,0.0518799,
    0.035,    0.025,0.0514984,
     0.04,    0.025,0.0556183,
    0.045,    0.025,0.0570679,
   -0.05,    0.03,0.064621,
   -0.045,     0.03,0.0624084,
  -0.04,   0.03,0.06073,
   -0.035,     0.03,0.0618744,
    -0.03,     0.03,0.0611877,
   -0.025,     0.03,0.0541687,
    -0.02,     0.03,0.0537872,
   -0.015,     0.03,0.0572205,
    -0.01,     0.03,0.0614929,
   -0.005,     0.03,0.0592804,
-6.93889E-18,        0.03,   0.0515747,
    0.005,     0.03,0.0531006,
    0.01,    0.03,0.052948,
    0.015,     0.03,0.0540924,
     0.02,     0.03,0.0528717,
    0.025,     0.03,0.0532532,
     0.03,     0.03,0.0524139,
    0.035,     0.03,0.0540924,
     0.04,     0.03,0.0548553,
   0.045,    0.03,0.059967,
    -0.05,    0.035,0.0631714,
   -0.045,    0.035,0.0644684,
    -0.04,    0.035,0.0618744,
   -0.035,    0.035,0.0643921,
    -0.03,    0.035,0.0582123,
   -0.025,    0.035,0.0571442,
    -0.02,    0.035,0.0547028,
   -0.015,    0.035,0.0583649,
    -0.01,    0.035,0.0605011,
   -0.005,    0.035,0.0570679,
-6.93889E-18,       0.035,   0.0553131,
    0.005,    0.035,0.0521851,
